Last internet use,Age and education,Country,Year,Value
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Latvia,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Latvia,2022,0.17
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Latvia,2022,3.57
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Latvia,2022,0.83
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Latvia,2022,0.2
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Latvia,2022,3.25
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Latvia,2022,1.77
in last 3 months,Individuals aged 16-24 with high formal education,Latvia,2022,96.44
in last 3 months,Individuals aged 16-24 with low education,Latvia,2022,99.55
in last 3 months,Individuals aged 16-24 with medium formal education,Latvia,2022,100.0
in last 3 months,Individuals aged 25 to 54 with high formal education,Latvia,2022,99.67
in last 3 months,Individuals aged 25 to 54 with low formal education,Latvia,2022,84.27
in last 3 months,Individuals aged 25 to 54 with medium formal education,Latvia,2022,97.15
in last 3 months,Individuals aged 55 to 74 with high formal education,Latvia,2022,95.52
in last 3 months,Individuals aged 55 to 74 with low formal education,Latvia,2022,46.77
in last 3 months,Individuals aged 55 to 74 with medium formal education,Latvia,2022,76.42
more than a year ago,Individuals aged 16-24 with high formal education,Latvia,2022,3.56
more than a year ago,Individuals aged 16-24 with low education,Latvia,2022,0.0
more than a year ago,Individuals aged 16-24 with medium formal education,Latvia,2022,0.0
more than a year ago,Individuals aged 25 to 54 with high formal education,Latvia,2022,0.16
more than a year ago,Individuals aged 25 to 54 with low formal education,Latvia,2022,2.09
more than a year ago,Individuals aged 25 to 54 with medium formal education,Latvia,2022,0.58
more than a year ago,Individuals aged 55 to 74 with high formal education,Latvia,2022,1.2
more than a year ago,Individuals aged 55 to 74 with low formal education,Latvia,2022,3.92
more than a year ago,Individuals aged 55 to 74 with medium formal education,Latvia,2022,2.47
Internet use: never,Individuals aged 16-24 with high formal education,Latvia,2022,0.0
Internet use: never,Individuals aged 16-24 with low education,Latvia,2022,0.0
Internet use: never,Individuals aged 16-24 with medium formal education,Latvia,2022,0.0
Internet use: never,Individuals aged 25 to 54 with high formal education,Latvia,2022,0.0
Internet use: never,Individuals aged 25 to 54 with low formal education,Latvia,2022,10.08
Internet use: never,Individuals aged 25 to 54 with medium formal education,Latvia,2022,1.44
Internet use: never,Individuals aged 55 to 74 with high formal education,Latvia,2022,3.08
Internet use: never,Individuals aged 55 to 74 with low formal education,Latvia,2022,46.07
Internet use: never,Individuals aged 55 to 74 with medium formal education,Latvia,2022,19.34
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Lithuania,2022,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Lithuania,2022,0.0
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Lithuania,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Lithuania,2022,0.04
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Lithuania,2022,4.17
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Lithuania,2022,0.47
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Lithuania,2022,1.48
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Lithuania,2022,0.71
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Lithuania,2022,1.43
in last 3 months,Individuals aged 16-24 with high formal education,Lithuania,2022,100.0
in last 3 months,Individuals aged 16-24 with low education,Lithuania,2022,99.45
in last 3 months,Individuals aged 16-24 with medium formal education,Lithuania,2022,100.0
in last 3 months,Individuals aged 25 to 54 with high formal education,Lithuania,2022,99.93
in last 3 months,Individuals aged 25 to 54 with low formal education,Lithuania,2022,77.0
in last 3 months,Individuals aged 25 to 54 with medium formal education,Lithuania,2022,93.31
in last 3 months,Individuals aged 55 to 74 with high formal education,Lithuania,2022,89.72
in last 3 months,Individuals aged 55 to 74 with low formal education,Lithuania,2022,29.6
in last 3 months,Individuals aged 55 to 74 with medium formal education,Lithuania,2022,64.82
more than a year ago,Individuals aged 16-24 with high formal education,Lithuania,2022,0.0
more than a year ago,Individuals aged 16-24 with low education,Lithuania,2022,0.0
more than a year ago,Individuals aged 16-24 with medium formal education,Lithuania,2022,0.0
more than a year ago,Individuals aged 25 to 54 with high formal education,Lithuania,2022,0.0
more than a year ago,Individuals aged 25 to 54 with low formal education,Lithuania,2022,0.0
more than a year ago,Individuals aged 25 to 54 with medium formal education,Lithuania,2022,0.96
more than a year ago,Individuals aged 55 to 74 with high formal education,Lithuania,2022,5.26
more than a year ago,Individuals aged 55 to 74 with low formal education,Lithuania,2022,3.33
more than a year ago,Individuals aged 55 to 74 with medium formal education,Lithuania,2022,4.52
Internet use: never,Individuals aged 16-24 with high formal education,Lithuania,2022,0.0
Internet use: never,Individuals aged 16-24 with low education,Lithuania,2022,0.55
Internet use: never,Individuals aged 16-24 with medium formal education,Lithuania,2022,0.0
Internet use: never,Individuals aged 25 to 54 with high formal education,Lithuania,2022,0.04
Internet use: never,Individuals aged 25 to 54 with low formal education,Lithuania,2022,18.84
Internet use: never,Individuals aged 25 to 54 with medium formal education,Lithuania,2022,5.26
Internet use: never,Individuals aged 55 to 74 with high formal education,Lithuania,2022,3.54
Internet use: never,Individuals aged 55 to 74 with low formal education,Lithuania,2022,66.36
Internet use: never,Individuals aged 55 to 74 with medium formal education,Lithuania,2022,29.23
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Luxembourg,2022,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Luxembourg,2022,0.0
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Luxembourg,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Luxembourg,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Luxembourg,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Luxembourg,2022,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Luxembourg,2022,0.3
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Luxembourg,2022,0.35
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Luxembourg,2022,0.66
in last 3 months,Individuals aged 16-24 with high formal education,Luxembourg,2022,100.0
in last 3 months,Individuals aged 16-24 with low education,Luxembourg,2022,100.0
in last 3 months,Individuals aged 16-24 with medium formal education,Luxembourg,2022,100.0
in last 3 months,Individuals aged 25 to 54 with high formal education,Luxembourg,2022,100.0
in last 3 months,Individuals aged 25 to 54 with low formal education,Luxembourg,2022,98.46
in last 3 months,Individuals aged 25 to 54 with medium formal education,Luxembourg,2022,100.0
in last 3 months,Individuals aged 55 to 74 with high formal education,Luxembourg,2022,98.76
in last 3 months,Individuals aged 55 to 74 with low formal education,Luxembourg,2022,90.24
in last 3 months,Individuals aged 55 to 74 with medium formal education,Luxembourg,2022,94.69
more than a year ago,Individuals aged 16-24 with high formal education,Luxembourg,2022,0.0
more than a year ago,Individuals aged 16-24 with low education,Luxembourg,2022,0.0
more than a year ago,Individuals aged 16-24 with medium formal education,Luxembourg,2022,0.0
more than a year ago,Individuals aged 25 to 54 with high formal education,Luxembourg,2022,0.0
more than a year ago,Individuals aged 25 to 54 with low formal education,Luxembourg,2022,0.98
more than a year ago,Individuals aged 25 to 54 with medium formal education,Luxembourg,2022,0.0
more than a year ago,Individuals aged 55 to 74 with high formal education,Luxembourg,2022,0.64
more than a year ago,Individuals aged 55 to 74 with low formal education,Luxembourg,2022,0.75
more than a year ago,Individuals aged 55 to 74 with medium formal education,Luxembourg,2022,0.32
Internet use: never,Individuals aged 16-24 with high formal education,Luxembourg,2022,0.0
Internet use: never,Individuals aged 16-24 with low education,Luxembourg,2022,0.0
Internet use: never,Individuals aged 16-24 with medium formal education,Luxembourg,2022,0.0
Internet use: never,Individuals aged 25 to 54 with high formal education,Luxembourg,2022,0.0
Internet use: never,Individuals aged 25 to 54 with low formal education,Luxembourg,2022,0.56
Internet use: never,Individuals aged 25 to 54 with medium formal education,Luxembourg,2022,0.0
Internet use: never,Individuals aged 55 to 74 with high formal education,Luxembourg,2022,0.3
Internet use: never,Individuals aged 55 to 74 with low formal education,Luxembourg,2022,8.66
Internet use: never,Individuals aged 55 to 74 with medium formal education,Luxembourg,2022,4.33
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Malta,2022,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Malta,2022,0.0
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Malta,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Malta,2022,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Malta,2022,1.0
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Malta,2022,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Malta,2022,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Malta,2022,2.06
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Malta,2022,0.0
in last 3 months,Individuals aged 16-24 with high formal education,Malta,2022,100.0
in last 3 months,Individuals aged 16-24 with low education,Malta,2022,100.0
in last 3 months,Individuals aged 16-24 with medium formal education,Malta,2022,100.0
in last 3 months,Individuals aged 25 to 54 with high formal education,Malta,2022,100.0
in last 3 months,Individuals aged 25 to 54 with low formal education,Malta,2022,95.52
in last 3 months,Individuals aged 25 to 54 with medium formal education,Malta,2022,98.14
in last 3 months,Individuals aged 55 to 74 with high formal education,Malta,2022,93.27
in last 3 months,Individuals aged 55 to 74 with low formal education,Malta,2022,64.09
in last 3 months,Individuals aged 55 to 74 with medium formal education,Malta,2022,91.21
