DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Croatia,2023,5.3,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2004,6.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2005,6.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2006,6.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2007,8.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2008,7.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2009,9.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2010,13.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2011,11.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2012,11.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2013,15.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2014,24.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2015,23.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2016,22.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2017,17.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2018,22.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2019,19.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2020,22.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2021,22.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2022,17.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Hungary,2023,17.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2004,3.3,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2005,3.0,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2007,10.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2008,10.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2009,10.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2010,10.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2011,11.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2012,12.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2013,14.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2014,16.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2015,13.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2016,8.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2017,15.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2018,26.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2019,24.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2020,29.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2021,24.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2022,31.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Ireland,2023,31.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2005,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2008,0.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2009,1.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2010,1.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2011,1.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2012,1.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2013,1.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2014,1.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2015,1.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2016,0.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2017,1.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2018,1.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2019,1.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2020,0.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2022,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Iceland,2023,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2004,39.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2005,42.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2006,39.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2007,40.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2008,43.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2009,36.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2010,32.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2011,38.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2012,41.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2013,44.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2014,37.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2015,36.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2016,31.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2017,39.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2018,38.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2019,32.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2020,35.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2021,38.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2022,39.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Italy,2023,41.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2005,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2008,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2009,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2010,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2011,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2012,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2013,1.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2014,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2015,2.3,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2016,3.3,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2017,3.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2018,4.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2019,6.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2020,9.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2021,9.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2022,7.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Lithuania,2023,8.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2005,0.6,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2006,0.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2007,0.6,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2008,0.9,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2009,1.0,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2010,1.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2011,0.9,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2012,1.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2013,1.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2014,1.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2015,1.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2016,0.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2017,1.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2018,1.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2019,2.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2020,2.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2021,3.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2022,3.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Luxembourg,2023,3.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2005,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2008,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2009,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2010,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2011,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2012,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2013,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2014,2.2,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2015,2.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2016,2.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2017,3.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2018,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2019,3.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2020,3.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2021,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2022,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Latvia,2023,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2011,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2012,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2013,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2014,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2015,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2016,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2017,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2018,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2019,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Montenegro,2020,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2006,0.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2008,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2009,0.5,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2010,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2011,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2012,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2013,0.7,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2014,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2015,0.9,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2016,0.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2017,0.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2018,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2019,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,North Macedonia,2020,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2004,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2005,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2008,0.5,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2009,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2010,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2011,0.4,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2012,0.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2013,0.7,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2014,0.8,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2015,0.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2016,0.7,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2017,1.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2018,1.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2019,1.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2020,1.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2021,1.9,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2022,1.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Malta,2023,2.4,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2004,11.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2005,23.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2006,22.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2007,27.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2008,24.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2009,26.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2010,32.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2011,29.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2012,24.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2013,36.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2014,39.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2015,48.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 35 to 74 years,Netherlands,2016,43.4,,
