STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2008,,7.3,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2009,,7.7,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2010,,10.2,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2011,,16.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2012,,13.2,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2013,,16.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2014,,17.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2015,,23.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2016,,28.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2017,,34.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2018,,37.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2019,,38.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2020,,38.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2021,,34.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2022,,40.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2023,,46.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2004,,30.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2005,,40.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2006,,44.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2007,,50.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2008,,48.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2009,,51.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2010,,54.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2011,,60.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2012,,66.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2013,,72.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2014,,71.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2015,,73.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2016,,71.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2017,,69.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2018,,79.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2019,,85.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2020,,77.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2021,,64.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2022,,60.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CH,Switzerland,2023,,59.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2004,,3.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2005,,4.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2006,,4.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2007,,5.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2008,,5.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2009,,4.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2010,,5.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2011,,5.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2012,,6.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2013,,6.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2014,,5.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2015,,5.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2016,,5.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2017,,5.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2018,,6.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2019,,5.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2020,,5.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2021,,6.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2022,,8.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CY,Cyprus,2023,,11.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2004,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2005,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2006,,14.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2007,,12.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2008,,17.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2009,,19.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2010,,23.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2011,,33.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2012,,30.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2013,,39.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2014,,46.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2015,,56.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2016,,64.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2017,,54.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2018,,67.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2019,,65.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2020,,71.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2021,,70.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2022,,63.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,CZ,Czechia,2023,,69.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2004,,177.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2005,,259.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2006,,264.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2007,,340.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2008,,312.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2009,,319.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2010,,321.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2011,,399.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2012,,386.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2013,,398.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2014,,420.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2015,,453.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2016,,480.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2017,,503.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2018,,496.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2019,,519.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2020,,521.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2021,,534.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2022,,574.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DE,Germany,2023,,602.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2004,,20.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2005,,20.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2006,,25.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2007,,19.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2008,,19.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2009,,18.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2010,,16.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2011,,17.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2012,,19.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2013,,19.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2014,,18.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2015,,22.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2016,,24.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2017,,23.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2018,,24.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2019,,23.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2020,,56.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2021,,32.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2022,,33.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,DK,Denmark,2023,,39.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2004,,7.3,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2005,,4.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2006,,4.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2007,,4.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2008,,7.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2009,,6.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2010,,5.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2011,,6.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2012,,8.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2013,,8.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2014,,10.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2015,,10.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2016,,11.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2017,,11.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2018,,11.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2019,,13.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2020,,14.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2021,,14.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2022,,15.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EE,Estonia,2023,,14.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2004,,54.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2005,,52.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2006,,53.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2007,,60.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2008,,62.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2009,,63.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2010,,59.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2011,,52.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2012,,44.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2013,,45.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2014,,45.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2015,,50.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2016,,52.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2017,,56.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2018,,59.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2019,,65.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2020,,59.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,EL,Greece,2021,,63.6,,b,break in time series,,
