DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,France,2021,4152154,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,France,2022,4182734,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,France,2023,4208447,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2005,2682701.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2006,2762859.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2007,3051869.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2008,3325595.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2009,3568379.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2010,3795165.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2011,4022812,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2012,4034993,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Metropolitan France,2013,4029597,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2006,150251.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2007,140034.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2008,148195.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2009,169665.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2010,191992.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2011,214283,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2012,225552,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2014,240233,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2015,198800,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2016,215000,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2017,220200,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2018,223233,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2019,229009,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2020,234634,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2021,241248,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2022,244348,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Georgia,2023,249174,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2005,236846.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2006,222196.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2007,222527.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2008,224655.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2009,232059.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2010,247991.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2011,267563,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2012,272997,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2013,279761,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2014,286457,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2015,291044,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2016,294554,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2017,301242,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2018,300162,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2019,298537,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2020,295655,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2021,291534,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2022,286296,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Croatia,2023,282869,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2005,574521.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2006,566545.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2007,565349.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2008,570413.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2009,583454.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2010,589482.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2011,616889,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2012,656099,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2013,661862,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2014,678159,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2015,706719,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2016,723062,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2017,729236,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2018,719719,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2019,692529,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2020,648897,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2021,610920,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2022,577825,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Hungary,2023,557540,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2005,170563.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2006,178580.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2007,187950.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2008,197459.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2009,205652.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2010,212380.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2011,216303,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2012,219002,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2013,222484,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2014,225516,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2015,229764,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2016,234752,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2017,241578,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2018,246350,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2019,253358,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2020,259782,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2021,267070,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2022,274960,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Ireland,2023,283167,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2005,11622.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2006,12492.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2007,13234.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2008,13875.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2009,14540.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2010,15122.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2011,15710,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2012,16240,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2013,16669,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2014,17141,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2015,17593,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2016,18032,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2017,18657,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2018,19351,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2019,19832,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2020,20433,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2021,20864,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2022,20955,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Iceland,2023,21287,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2005,3282309,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2006,3164100,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2007,3288694,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2008,3419345,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2009,3568056,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2010,3689905,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2011,3824379,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2012,3754974,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2013,3687838,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2014,3615804,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2015,3612371,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2016,3625089,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2017,3680986,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2018,3750459,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2019,3819054,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2020,3893350,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2021,3946096,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2022,4053284,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Italy,2023,4162290,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2005,1897.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2006,1908.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2007,1993.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2008,2060.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2009,2147.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2010,2174.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2011,2247,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2012,2260,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2013,2296,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2014,2293,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2015,2320,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2016,2356,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2017,2405,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2018,2475,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2019,2552,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2020,2637,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2021,2758,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2022,2816,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Liechtenstein,2023,2903,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2005,173216.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2006,168940.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2007,160597.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2008,153561.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2009,153018.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2010,160233.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2011,162617,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2012,167739,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2013,172274,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2014,172336,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2015,171691,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2016,173684,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2017,175763,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2018,180864,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2019,191641,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2020,201070,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2021,209994,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2022,218063,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Lithuania,2023,222237,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2005,20909.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2006,21129.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2007,21965.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2008,22740.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2009,23790.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2010,24759.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2011,25979,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2012,26319,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2013,27092,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2014,27906,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2015,28921,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2016,29802,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2017,31413,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2018,32330,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2019,33431,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2020,34475,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2021,35511,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2022,36775,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Luxembourg,2023,38154,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2005,128651.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2006,120313.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2007,112836.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2008,110336.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2009,111466.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2010,115508.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2011,119178,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2012,122563,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2013,123374,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2014,122049,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2015,121141,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2016,122485,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2017,123413,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2018,125897,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2019,129739,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2020,131847,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2021,133522,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2022,134850,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 60 to 64 years,Latvia,2023,135569,,
